trip_id,source,location,length,ratio,turns,Rturns,Lturns,signals,flickr,population,residential_road,secondary,primary,tertiary,footpath,cycleway,commercial,farm,forest,openland,industrial,recreational,residential,bikelane,sharrow,intersection,jobs,Ludiversity,walkability
3846388,Bikemap,South Florida,4181.95813,1.673857,2.152102,0.7173673,1.4347346,0,0.4782449,5.2542653,80.9523773,0,0,0,0,0,0,0,0,0,0,0,72.1094589,0,0,4.5433264,27.6542873,0.492739,11.999999
3847892,Bikemap,South Florida,4377.191691,1.1422849,4.5691395,2.5130267,2.0561128,0,0,1.1464434,90.9090881,0,0,0,0,0,0,0,0,0,0,0,75.2413025,0,0,6.1683383,23.7991676,0.492739,12
3853207,Bikemap,South Florida,5813.064991,1.2041841,2.0643156,0.6881052,1.3762103,0.5160789,0,65.8567276,58.577404,9.2050209,1.6736401,0,0,0,38.8981285,0,6.222187,3.1616626,0,0,39.9574127,0,0,17.8907337,552.0484619,0.838773,9.9188471
3855239,Bikemap,South Florida,12306.78895,0.8938156,1.9501431,1.0563276,0.8938156,0,0,15.0222254,81.0763855,0,0,16.666666,0,0,0,44.9685173,0,0,0,1.5643157,68.271286,0,0,2.7627027,7.9691267,0.4741934,4.7105155
3861967,Bikemap,South Florida,61984.06085,2.1134465,0.4194627,0.2097313,0.2097313,3.0169046,4.8883533,217.8231354,10.6048384,13.467742,33.7096786,3.5483871,8.0241938,0.7258065,35.5047684,0,0,0.6105119,2.8390024,4.738523,29.8372498,14.1532259,3.0241935,22.3283215,188.5432129,0.580597,15.8011351
3861981,Bikemap,South Florida,7945.746928,1.3843884,1.006828,0.6292675,0.3775605,0.503414,0,81.360527,4.0880504,0,0,49.6855354,0,46.2264137,0,0,0,13.593379,0,1.2632401,21.9007587,0,0,4.1531653,25.3559036,0.040684,7.8414426
3863764,Bikemap,South Florida,19480.75979,1.1293194,0.8726559,0.4106616,0.4619943,0.1026654,8.9318895,47.8684921,5.5900621,0,0,17.8881989,6.0869565,0,0.307916,0,0.2546979,0,0,0.2348084,9.1902838,0,2.484472,2.1559734,289.4352417,0.1801139,4.0628967
3873509,Bikemap,South Florida,33988.34076,1.0886086,0.4119059,0.205953,0.205953,0.0588437,3.6483099,30.5202198,3.4033308,0,0,10.1375818,2.5343955,0,0.1763422,0,0.1204512,0,0,0.1467441,5.8583622,0,2.3895729,1.206296,183.9337311,0.1043506,2.7678001
3892243,Bikemap,South Florida,3132.764337,1.9152414,1.9152414,0.9576207,0.9576207,0.3192069,0,107.2327576,69.6969681,10.606061,0,0,0,0,0,0,0,0,0,22.4116898,74.2405853,0,0,15.3219309,4.4611015,0.4966852,14.0235939
3897916,Bikemap,South Florida,6648.624665,1.6544775,0.9024423,0.6016282,0.3008141,0,0,114.4597092,60.5166054,0,0,9.5940962,0.7380074,25.8302574,0,0,0,0.2421336,0,1.6289648,79.4644547,0,0,9.6260509,4.0333076,0.4712006,13.5468836
3906077,Bikemap,South Florida,6201.311771,0.9675372,5.4827108,2.7413554,2.7413554,1.2900497,0.9675372,128.6562042,20.4819279,10.8433733,1.6064258,0,4.4176707,57.429718,12.3042507,0,2.8556848,0,0,0,58.0890846,0.4016064,0,9.6753721,33.1969833,0.5245411,16.387886
3922611,Bikemap,South Florida,19356.49004,1.4465432,0.6199471,0.2583113,0.3616358,0.0516623,0.4649603,4.3764477,45.4193535,0,0,18.8387089,1.8064516,0,0,13.3413153,0,1.5461495,0,4.1400795,20.3897724,0,0,8.2142992,112.8163376,0.7530177,7.6565604
3931006,Bikemap,South Florida,3777.8745,2.646991,0.5293982,0.2646991,0.2646991,4.7645841,8.4703712,152.7239685,15.7894735,37.5,3.9473684,0,38.1578941,0,33.7593994,0,0,0,0,2.6312566,45.5609741,13.1578951,22.3684216,19.8524323,81.5365372,0.6597406,16.7939434
3934904,Bikemap,South Florida,13585.44413,1.1041229,1.5457721,0.9569065,0.5888655,0.5888655,7.3608193,131.2919769,14.7747746,36.9369354,22.3423424,0.7207207,6.3063064,0,14.1733246,0,4.0303626,1.126825,0,6.6957679,59.4786949,21.0810814,0,12.439785,219.3087158,0.5659859,12.0532255
3935517,Bikemap,South Florida,42209.29646,1.5399451,1.3977964,0.663361,0.7344354,0.8765842,3.2931135,52.5875053,8.2938385,9.4194317,0.3554502,23.2819901,4.6800947,35.4265404,1.4519571,4.1640382,8.0483074,0.1540622,0,4.7453585,61.657383,0,0,8.0077143,17.1737022,0.5266638,10.4357233
3939249,Bikemap,South Florida,44167.75784,1.3810979,0.2037686,0.0905638,0.1132047,0.7697923,3.3282197,72.5240707,8.446866,0.2179836,79.6185303,2.2343323,0.2724796,0,37.725872,0,1.5654012,0.2397783,2.0534563,5.1025953,25.9998703,1.907357,0,20.0598812,139.8847961,0.598299,8.5833769
3940014,Bikemap,South Florida,32342.77386,2.1643164,0.8657266,0.4637821,0.4019445,1.2676711,1.3604275,85.6726532,13.5222149,39.2144241,9.9806824,15.1320028,1.674179,12.3631678,19.7226868,0,1.4345696,0.8372107,0,3.9165025,46.962326,6.1171927,0.3219575,14.8410273,416.0869751,0.5856103,12.4409208
3951089,Bikemap,South Florida,8562.126873,1.2847276,0.9343473,0.4671736,0.4671736,0.3503802,0,121.7526855,10.4815865,15.5807362,44.4759216,25.4957504,1.6997167,0,0,0,0,0,0,25.1696854,60.090023,0.8498583,0,5.2557034,37.3912163,0.3392481,7.1217222
3969428,Bikemap,South Florida,14043.89567,1.9937488,1.2816956,0.6408478,0.6408478,0.9256691,3.2042391,82.7288666,20,0.3100775,28.9922485,20.7751942,0.7751938,20.7751942,21.0816231,0,0,0.8786299,1.0738573,6.9203291,44.2072411,0.1550388,0.1550388,16.2348118,53.5155869,0.5706211,9.7318878
3976699,Bikemap,South Florida,11302.10443,1.9465401,1.6811029,0.7963119,0.884791,2.742852,0,146.1203003,27.8145695,34.2163353,0.4415011,22.7373066,2.6490066,6.4017658,22.5374184,0,0,0,0,2.1659081,64.6706009,0,0,17.961256,76.5965958,0.5261041,15.6311378
3980306,Bikemap,South Florida,2677.621003,2.6142609,2.6142609,0.7469317,1.8673292,2.2407951,0,65.5576172,5.2238808,0,29.1044769,49.2537308,0,0,31.1692142,0,0.5067018,0.2468864,0,0,24.3707867,47.7611923,0,22.0344849,195.2974548,0.5973048,7.7319455
3990740,Bikemap,South Florida,11485.16589,2.2637897,2.0896521,1.3060325,0.7836195,2.1767209,1.3931013,100.2396851,20,3.6956522,36.086956,8.478261,2.3913043,0,29.5515804,0,0,0.6306632,0.5342437,4.4927139,42.4923325,29.130434,0,26.9913387,148.9538269,0.6039904,9.3669901
4000405,Bikemap,South Florida,26239.86686,1.4100682,1.3719581,0.5335393,0.8384189,4.3826442,11.8521938,335.353363,16.413662,19.8292217,3.9848197,42.314991,5.5028462,1.6129032,42.6784744,0,0,0.4111565,0,3.3389456,34.2507935,31.9734344,4.7438331,13.7958021,431.3636169,0.5801934,16.1761894
4034686,Bikemap,South Florida,11710.41598,0.3415762,0.6831525,0.1707881,0.5123644,0,0,102.446228,96.7479706,0,0,0,0,0,1.1002442,0,0,0.8583058,0,3.5358448,82.8637772,0,0,1.366305,88.332756,0.508844,9.3330002
4072107,Bikemap,South Florida,13326.30599,1.1255933,1.2756723,0.7503955,0.5252768,0.4502373,0.3001582,92.494606,11.1931124,3.3210332,0,8.6100864,1.8450185,73.8007355,0,0,1.2769243,0,0,0.1627008,92.678894,0,0,5.5529265,11.7865438,0.4576074,11.2124205
4083952,Bikemap,South Florida,1543.452788,2.5915921,2.5915921,1.295796,1.295796,2.5915921,0.647898,65.7499161,4.8387098,29.032259,45.1612892,0,0,0,37.5670471,0,0,0,13.3307867,0,22.5888062,30.6451607,0,34.3385963,52.653183,0.8320471,12.3563499
4099169,Bikemap,South Florida,13148.20865,1.9774557,1.6732317,0.8366159,0.8366159,3.7267435,2.1295676,358.9277649,24.2085667,60.1489754,1.4897579,1.3035382,0.7448789,1.4897579,18.6960316,0,0,0,0.7578107,0.8546178,65.044693,0,0.3724395,20.4590607,76.330719,0.4142185,14.9271536
4103141,Bikemap,South Florida,12839.07797,2.0250676,1.8692931,1.2461954,0.6230977,3.5828118,1.5577443,309.8527832,16.3424129,23.5408554,5.6420236,44.5525284,0.3891051,0,15.7929745,0,0,0,22.0032139,3.2642105,41.6414604,0.3891051,0,15.8111038,95.026535,0.5379432,16.1425381
4105417,Bikemap,South Florida,42246.18171,1.4439175,0.7811357,0.3550617,0.426074,1.4202467,3.834666,119.3650589,13.1736526,51.6966057,23.1536922,3.3433135,1.1477046,1.1477046,28.8454571,0,0.7458288,0.1216902,0,5.9116573,43.4339752,15.3692617,0,14.9599323,119.8231812,0.5566502,14.7397976
4124794,Bikemap,South Florida,4897.792885,2.2459097,2.8584304,1.6333888,1.2250416,0.6125208,0.8166944,154.927948,65.3061218,0,1.0204082,30.1020412,0,0,4.1541076,0,0,0,0,0,90.22509,0,0,15.7213669,12.9789667,0.5593199,15.6041937
4124808,Bikemap,South Florida,5534.330635,2.3489742,2.1682839,1.2648323,0.9034516,1.9875935,6.5048518,126.8725662,13.0252104,0,61.3445396,0.8403361,1.6806723,0,24.043642,0,0,0,0,13.0641413,45.6565895,45.3781509,0,28.5490723,130.6758118,0.6773056,15.1306095
4159693,Bikemap,South Florida,3604.647761,2.219357,3.0516157,1.6645176,1.3870981,1.6645176,0,51.7709007,32.4137917,12.4137936,31.034483,6.8965516,0,0,32.4897919,0,3.1112905,1.8885615,0,5.7084255,24.6168461,33.103447,0,22.7484093,430.9014282,0.7498077,9.0267258
4163880,Bikemap,South Florida,12003.38393,1.1663377,3.2490838,1.6661968,1.5828869,0.499859,0,73.6314163,9.3555098,16.8399162,0,12.4740124,24.9480247,0,16.8188686,0,0.6660222,0,0,29.4389095,30.3991966,0,0,9.5806313,137.1061859,0.3221812,6.3637543
4167285,Bikemap,South Florida,8486.827466,2.2387636,1.4139559,0.8248076,0.5891483,0.8248076,8.1302462,108.0669479,13.6627903,24.4186039,0,0,1.4534883,31.6860466,10.9402409,0,1.6735783,0,0,37.0791397,43.9903526,6.9767442,0,19.9132118,70.0603027,0.3720399,7.2354045
4167692,Bikemap,South Florida,6996.169746,2.1440303,1.5722889,0.8576121,0.7146768,0.5717414,9.0049276,118.4581451,9.1549292,9.5070419,0,0,1.0563381,34.5070419,0.8611032,0,2.0304229,0,0,40.5229836,51.3003006,5.2816901,0,17.1522427,53.6310387,0.2933047,5.5302281
4212469,Bikemap,South Florida,28305.20438,1.0952049,1.6958013,0.741913,0.9538882,1.2011925,0.6359255,151.5266418,49.2498932,10.1157312,3.3433347,34.2048874,0.5143592,0.2571796,16.6700726,0,0,0,8.3663445,1.7073156,51.6401215,29.7471066,2.8289757,6.3592544,261.7586975,0.5869377,16.2449932
4223915,Bikemap,South Florida,10430.33579,1.7257354,1.7257354,0.6711193,1.0546161,0.9587419,1.0546161,160.8859558,29.1866035,1.6746411,0,64.11483,1.1961722,0,11.5641022,0,0,6.1724377,0,3.6055393,65.0643158,14.5933018,0,13.518261,192.230484,0.5541131,11.7144613
4240353,Bikemap,South Florida,13946.51717,2.1510746,2.0076697,0.9321324,1.0755373,3.3700171,2.8680997,370.9042969,16.398243,38.0673485,11.8594437,20.6442165,2.3426061,4.0995607,13.2509899,0,4.2588153,0,0,0.3637118,69.4883118,4.3923864,0.1464129,22.8013916,118.5474701,0.4184732,14.0462589
4241860,Bikemap,South Florida,11534.02109,0.7803003,3.5547013,1.8207006,1.7340007,0,0,0.2973815,0,0,0,0,0.8658009,35.9307365,0.1939263,0,0,12.8491936,0,32.8136063,0,0,0,9.4503031,0,0.7985287,13.9999952
4264167,Bikemap,South Florida,61109.72789,1.9800448,0.7200163,0.3927362,0.3272801,0.3763722,2.0945928,53.4017601,8.869607,18.2453594,14.3890095,52.205349,0.2410219,0.9881899,2.8963425,3.2705414,0.8865096,2.9381857,0,4.7596097,46.7917175,31.8631001,0,7.2492552,108.7971115,0.4924247,7.5484409
4265439,Bikemap,South Florida,54582.27995,2.0885899,0.5679499,0.3114564,0.2564935,0.4213822,2.3084414,54.9994698,9.5377254,20.1115837,15.8607864,49.9734306,0.0797024,1.0892668,3.0675132,3.4638267,0.9389013,2.544472,0,2.6914108,47.17033,35.1222115,0,7.7497678,110.8940277,0.5035674,7.5765052
4271012,Bikemap,South Florida,18753.88125,2.0262473,0.5865452,0.2132892,0.3732561,2.2928586,6.5586424,145.9037933,15.0466042,8.6551266,39.8135834,5.1930761,5.0599203,0,36.6559029,0,0.3523555,0,0,7.6581168,34.4511147,23.1691074,0,29.3805847,206.5025482,0.6302596,16.2137184
4271025,Bikemap,South Florida,43245.10147,2.4280207,0.2081161,0.11562,0.092496,0,7.1684418,1.6941339,0,0,0,0,0,0,0,0,0.5483386,0.2640197,0,1.0290813,0,0.0578035,0,0.092496,28.603651,0.0098019,0.9717472
4271303,Bikemap,South Florida,10239.71412,2.6367924,1.4648846,0.8789308,0.5859538,1.2695667,2.3438153,74.1168671,27.5730629,7.1156292,58.5768738,0.8894536,0.635324,0,33.4157066,0,0.0666742,0.7165815,0.161748,1.1263813,17.8918228,0.1270648,0,15.1371412,107.5110092,0.753119,16.0237904
4279181,Bikemap,South Florida,10792.348,2.2237978,1.8531649,1.2045572,0.6486077,1.6678483,1.6678483,152.8232727,37.7314796,0,15.9722223,22.4537029,0.2314815,0.2314815,13.8291883,0,0,0.710541,9.7091398,0,40.3324127,1.1574074,0,28.0754471,125.9138565,0.6745265,14.7176657
4280466,Bikemap,South Florida,8628.377389,2.2020364,2.0861397,1.0430698,1.0430698,1.622553,0.1158966,247.383606,34.782608,2.0289855,3.768116,23.188406,17.971014,0,16.4029789,0,6.3091574,0.6261992,0,0.000349,66.6890869,0,0,23.5270195,106.270401,0.4057883,13.4873648
4297730,Bikemap,South Florida,51197.32193,2.1290176,1.7188399,0.9180168,0.8008232,3.1251636,6.5433111,271.3334961,34.6324196,7.4402127,23.4278126,22.6749344,2.214349,1.7714791,23.3110847,0,0.0703997,0.1275234,1.9715047,2.1972222,52.9277039,9.3888397,0.9300266,19.8643208,76.4616013,0.5045638,15.8243055
4298334,Bikemap,South Florida,3798.780472,1.8426967,3.1589086,1.5794543,1.5794543,0.7897272,0,63.0869637,51.9736824,11.1842108,0.6578947,0,0,0,37.7885704,0,5.9887447,3.1312675,0,0,40.8504295,0,0,23.4285717,593.2709351,0.8495582,10.1278477
4300786,Bikemap,South Florida,19076.33571,2.4113646,0.4717887,0.1572629,0.3145258,0.6290516,0.5242097,69.9101257,2.6966293,21.7977524,0.3370787,73.3707886,0.1123596,0,11.2878265,0,0,4.6032133,0,1.4291831,33.7078972,73.9325867,0,7.9155664,260.5036621,0.5432285,9.0106592
4304546,Bikemap,South Florida,8928.829454,1.0079709,1.2319643,0.8959741,0.3359903,0.1119968,0,184.1480255,22.3463688,10.6145248,0,56.4245796,6.9832401,0,0.6364403,0,0,0,0,0,65.0052338,0,0,7.1677928,56.5748024,0.3789944,10.0779076
4305320,Bikemap,South Florida,116889.2407,2.147332,0.1368817,0.0598858,0.076996,2.1558871,8.4866667,156.5737457,5.2675867,38.3204308,39.4648285,4.3251429,1.4136654,0.0336587,12.9621735,0,0.3008871,0.0886529,0.014432,10.0272055,51.4142532,21.2554703,0.0336587,25.3744488,121.8838348,0.5578578,11.9358444
4307185,Bikemap,South Florida,10257.44758,2.0472929,2.144783,1.0723915,1.0723915,1.1698817,1.1698817,254.9394531,9.9756689,25.5474453,10.705596,23.3576641,13.8686132,1.946472,9.6062288,0.0195896,0,0,0,7.7401357,62.3223572,10.705596,13.6253042,17.0607738,169.7685852,0.4658414,11.0061684
4310423,Bikemap,South Florida,12854.69083,2.1004007,0.7001335,0.3889631,0.3111705,1.7114375,0.6223409,115.6099548,10.4854364,9.9029131,32.0388336,39.0291252,0.1941748,0.1941748,15.5236425,0,0,0.4049923,6.172884,1.9913071,34.633255,32.6213608,10.873786,17.1921673,195.1977081,0.6224892,10.3642216
4341938,Bikemap,South Florida,32852.58607,1.8263402,0.8522921,0.456585,0.395707,3.8353145,3.5309246,290.1352539,18.0228138,17.8707218,7.1482892,18.7832699,9.73384,6.0836501,32.1065254,0,1.0278298,0.296272,0,2.2610366,32.9918442,25.0190105,2.2053232,14.2454538,142.1372986,0.5018578,15.4894943
4346727,Bikemap,South Florida,32040.33164,2.1223252,0.187264,0.093632,0.093632,3.7452796,15.3556461,298.2966003,6.7528734,7.3275862,61.9971275,6.1781611,3.0890806,0.0718391,18.1482277,0,0.0266164,0,0,8.6304407,44.3718414,17.2413788,0,32.4902992,103.3168106,0.5044361,15.6432953
4353292,Bikemap,South Florida,11179.79942,1.5205997,4.204011,1.8783879,2.325623,0.6261293,6.440187,91.1683578,70.5357132,4.4642859,0,6.0267859,15.4017859,0,1.0737302,0,0,0,0,10.6987391,83.4897156,0,0,6.619081,17.5719833,0.6008028,15.3946209
4362524,Bikemap,South Florida,18757.90657,2.185745,1.6526364,0.8529736,0.7996628,0.9062845,0.2132434,197.0068054,24.234354,3.195739,3.8615179,56.4580574,0.6657789,0.5326232,20.5984116,0,0.4410983,0.4023553,0,3.8879342,65.0825577,11.3182421,0,23.5100861,48.5399666,0.4355072,13.6295662
4370862,Bikemap,South Florida,6620.866598,2.4166021,1.6614139,0.7551882,0.9062258,1.9634892,13.7444239,206.8204803,38.4905663,2.6415095,6.4150944,41.1320763,3.7735848,0.3773585,34.429409,0,0,0,10.0705738,0,48.9625587,18.4905663,0,19.4838543,34.3113556,0.7159832,17.5851555
4410059,Bikemap,South Florida,6980.287172,2.1489086,2.5786905,1.1460847,1.4326059,0.8595635,0.8595635,119.6537552,74.0990982,2.0270271,3.3783784,13.0630627,0.6756757,5.1801801,4.780015,0,0,0,0,5.1598477,80.5788956,2.4774776,0.4504505,13.4664946,10.9997396,0.5051355,15.5364189
4499475,Bikemap,South Florida,11638.05528,2.3199751,0.3437,0.17185,0.17185,4.9836507,17.9583263,36.6027756,2.3605151,0,44.6351929,44.4206009,3.0042918,0,6.314507,0,7.5205545,1.6972569,0,21.7566547,22.8376942,0,0,9.2799006,85.2995148,0.5566995,7.568037
4523160,Bikemap,South Florida,93989.71375,1.7023139,0.7979597,0.4255785,0.3723812,1.3299328,4.3196216,62.439167,3.5915759,54.456562,0.3948853,18.6160202,0.7897706,14.6671677,5.2513051,6.1275907,7.7839379,1.7076796,0,4.4034319,39.9243279,26.2316666,3.7984204,8.8413935,60.044796,0.4231261,10.4197121
4535230,Bikemap,South Florida,12701.02374,2.2045467,0.6298705,0.3149352,0.3149352,1.5746763,0.3936691,167.2748718,10.1955309,19.9720669,0,63.4078217,0.2793296,0,5.434166,0,0.5824059,0.249952,0,1.3813778,82.2318878,0,0,20.9431934,22.2404175,0.3917239,14.1058226
4535240,Bikemap,South Florida,12602.48262,2.2217844,0.6347955,0.3967472,0.2380483,1.5869889,0.3967472,167.56604,9.2769442,19.2360172,0,65.3478851,0.2728513,0,5.426455,0,0.5815855,0.2496,0,1.3795002,82.2566376,0,0,21.0276031,22.4590816,0.4054563,14.249012
4548547,Bikemap,South Florida,25253.20927,1.2671657,1.0691711,0.6335828,0.4355882,1.3859625,10.3749189,8.1119766,0.3687769,74.2470779,0.1229256,0,0.6146281,2.4585125,11.1342707,0,20.5958691,0,0,11.7124891,1.1487455,72.157341,13.829133,7.2466035,35.1324997,0.3170351,11.0994711
4563729,Bikemap,South Florida,84451.92684,0.5328475,0.5683707,0.2841853,0.2841853,0.7459865,3.3391778,43.0926857,2.249186,50.9618225,0.3847292,0.0591891,1.7164842,15.1820068,18.7944012,0,14.1447906,0,0,9.0076847,17.0549908,44.1254807,17.6383553,4.7837868,59.8941307,0.3642655,11.9468374
4568620,Bikemap,South Florida,8442.382008,1.8951998,1.1844999,0.7106999,0.4737999,0.8291499,1.3029498,92.1391983,48.2248535,0,0,47.6331367,0.295858,0,1.883707,0,3.405972,10.2167444,0,12.5759268,49.7529449,0,0,8.5283985,86.8477249,0.4419702,9.094532
4591188,Bikemap,South Florida,8205.618644,1.2186772,1.706148,0.853074,0.853074,0.4874709,1.9498835,86.5857086,37.3860168,0,31.3069916,5.4711246,1.8237082,0,40.2315025,0,0,0,0,5.8688016,28.5701561,19.1489353,0,17.427084,373.6205444,0.7679476,15.9332294
4615133,Bikemap,South Florida,4864.252411,1.6446515,1.4390701,1.2334887,0.2055814,0,1.0279071,75.9138947,39.4871788,0,9.7435894,3.0769231,13.8461542,0,30.9550037,0.6150705,0,0,0,21.0686417,17.1605358,9.7435894,0,14.596282,613.7952881,0.895807,10.3330002
4635929,Bikemap,South Florida,4915.288101,3.0517032,2.0344687,1.627575,0.4068938,0.8137875,1.627575,148.3635712,28.4263954,34.517765,8.6294413,2.0304568,2.0304568,0,24.1257229,0,0,0,2.4089136,0.4394711,57.1857986,0,0,27.872221,538.2687988,0.5233718,12.8258066
4637225,Bikemap,South Florida,11239.08497,1.9574547,1.6015539,0.8897521,0.7118017,0.7118017,0.3559009,202.3433533,39.5555573,10.666667,6.4444447,20.666666,7.1111112,0,14.1755257,0,0,0,0.9397752,7.5712881,62.9309273,0.2222222,0,18.1509438,369.4514465,0.4094707,12.2463665
4639129,Bikemap,South Florida,19099.93271,1.8848234,0.9947679,0.5235621,0.4712059,1.9895358,0.4712059,172.9453735,11.1402359,16.1205769,20.3145485,0.655308,21.4941025,0.2621232,24.9097042,0,0.5789009,0.064476,0,9.8033018,25.8902664,11.2712975,9.1743116,24.8168411,109.688858,0.5269571,13.7020321
4645996,Bikemap,South Florida,30354.42101,1.2189329,0.6259385,0.2964972,0.3294413,1.1530446,17.8886623,276.8809509,13.415638,0,47.8189316,0,19.2592602,1.8930041,8.9294033,0,0.0746804,0,0,5.5918336,39.7467041,19.5061722,1.399177,19.8982544,90.1593704,0.5841742,15.2620697
4655165,Bikemap,South Florida,33604.06534,1.5474318,1.2796071,0.5058911,0.7737159,0.982024,1.6962234,108.8252792,11.3754644,31.1524162,22.0817852,18.9591084,0,0,15.7655115,0,1.5288126,2.0116062,0,5.6575909,53.6537437,5.2044611,0,11.367672,158.0445251,0.5501167,8.4012918
4665481,Bikemap,South Florida,2902.223351,2.4119439,4.1347609,2.7565074,1.3782537,0.3445634,2.0673804,310.3465576,53.8461533,0,0.8547009,34.1880341,0,0,25.6071835,0,0,0,0,0,74.3928146,14.5299149,0,14.816227,100.7326279,0.5899256,16.2462292
4670408,Bikemap,South Florida,2484.357667,2.0125926,4.0251851,2.8176298,1.2075557,2.4151113,11.6730375,414.4737854,63,19,1,7,0,0,29.0738525,0,0,0,0,0,70.5654831,6,4,18.1133347,43.0489349,0.6378158,17.2981815
4670494,Bikemap,South Florida,20144.25227,2.5317395,1.4892585,0.5460615,0.9431971,3.1770849,27.1541481,73.2074051,11.4718618,79.1486282,0.3607503,2.8860028,0.7215007,1.0822511,14.1658764,0,9.7665319,0,0,8.1203947,32.8953133,48.9898987,0,14.3465242,162.3980713,0.4871283,13.4780531
4680860,Bikemap,South Florida,2119.798246,2.8304582,2.8304582,0.943486,1.8869721,0.943486,0.471743,325.4610596,88.2352905,0,9.4117651,0,0,0,9.8985386,0,0,0,0,0,86.5469818,9.4117651,0,9.9066029,6.063313,0.2667371,13.2092457
4690644,Bikemap,South Florida,16019.33526,2.4969826,0.4993965,0.3121228,0.1872737,2.9339545,7.8030705,86.2161484,14.664587,24.3369732,0,11.3884554,12.0124807,22.6209049,12.4920197,0,4.6357136,0,0,3.4768682,53.4161148,2.1840873,0,14.7946215,113.6863022,0.4781799,13.5838661
4690645,Bikemap,South Florida,3986.051397,2.5087483,0,0,0,3.2613728,4.7666221,5.1915607,0,15,0,0,0.625,71.25,22.8846207,0,5.4965205,0,0,5.0357614,0.5114905,13.125,0,11.5402422,3.9061127,0.3208186,11.5864038
4690769,Bikemap,South Florida,86579.62281,1.686309,0.9817553,0.4966527,0.4851026,3.0376663,5.5324798,203.0022736,8.1478453,54.3598137,14.8458242,10.7821112,1.3477639,0.5921993,23.8298721,0,5.056499,0.1939726,0,6.0298924,42.4431801,35.6544838,6.3916683,16.0430355,166.1069489,0.5022665,14.5311518
