trip_id,source,location,length,ratio,turns,Rturns,Lturns,signals,flickr,population,residential_road,secondary,primary,tertiary,footpath,cycleway,commercial,farm,forest,openland,industrial,recreational,residential,bikelane,sharrow,intersection
1010056,Bikemap,North Holland,39823.80013,2.2850657,1.0797564,0.6277653,0.451991,0.9793139,3.0886054,58.9989777,3.3368645,0.2118644,0.7415254,25,0.6355932,20.4449158,0.2034393,3.0966871,1.745857,47.1009636,1.0240512,0.1834014,29.9583073,0,0.0529661,3.7163706
1021270,Bikemap,North Holland,79154.13814,2.2866776,1.0359534,0.5432439,0.4927095,3.865875,4.5480881,119.7576218,3.5908034,6.9749417,27.3831043,36.7863617,1.2916559,5.941617,0.5318565,1.0678586,2.6463134,37.4654503,4.6183672,2.0312934,26.5379982,4.6757946,0,7.1885061
1024475,Bikemap,North Holland,159377.9467,2.421916,0.8407688,0.4329332,0.4078356,0.7341041,4.2289414,40.8638382,3.1994982,2.3996236,0.674404,16.7973652,1.1449184,41.5777931,0.2519544,14.0347614,3.8125885,35.5225983,1.6974212,3.697612,19.5929966,6.0539522,0.4391468,4.8312831
1024753,Bikemap,North Holland,59828.74066,1.9722962,0.6184319,0.2841444,0.3342875,0.2507156,1.7884381,30.3128071,0.2320859,0.7252684,44.8796043,47.9547424,0.3771395,1.1024079,0.0405274,4.3333139,1.6678864,53.7461472,2.5311141,0.7124562,10.8037415,12.996809,0,2.6743
1068217,Bikemap,North Holland,72500.2949,2.3034389,0.9793063,0.4551706,0.5241358,0.4413775,2.8965399,23.2285004,0.3921569,5.822021,3.7405732,45.5203629,0.3016591,3.7405732,0,15.2119455,1.957322,41.3418159,1.1077203,0.1777795,17.5593014,3.3484163,0,4.1517072
1099146,Bikemap,North Holland,69801.28589,1.8481035,0.859583,0.5157498,0.3438332,1.0171733,1.5472494,88.3615799,0.9030837,17.4669609,23.3920708,38.458149,0.6607929,2.9515419,0.3789429,2.6681387,5.4257317,39.3150902,2.593493,0.4301783,20.3502178,18.6563873,0,4.2692623
1101757,Bikemap,North Holland,49255.28258,2.1317511,1.9490296,0.7511885,1.197841,0.3857454,8.4457951,94.6615219,7.5088787,0.2536783,0,24.5560627,6.1897516,32.4200897,2.2003312,5.6173148,2.5940435,18.7263374,2.605052,1.7252189,40.6672859,21.2582455,0,6.9434175
1109038,Bikemap,North Holland,13832.44259,2.0242267,1.8073453,1.3012886,0.5060567,1.7350515,2.4579897,118.6227722,11.5212526,39.8210297,0,19.0156593,3.9149888,6.7114096,0.3348596,8.1125383,7.3159814,23.9793873,0,2.919595,65.2481766,12.7516775,5.816555,8.1692009
1112519,Bikemap,North Holland,29357.89618,1.6009321,1.8734312,0.885622,0.9878092,0.442811,0.9537468,27.6274509,1.6170213,2.2127659,0,2.4680851,10.7234039,19.6595745,0,3.7890868,63.1053543,7.1657529,0,0,7.2374401,2.5531914,0,1.7031193
1183405,Bikemap,North Holland,21211.86774,2.2628841,1.3671592,0.5185776,0.8485816,1.79145,3.6300433,77.7659073,1.3793104,53.103447,5.5172415,22.2068958,0.7586207,7.6551723,0,0.2603831,8.2787409,32.3297501,6.9475298,0.128954,26.2866821,0.8965517,0.9655172,11.3144207
1187955,Bikemap,North Holland,17815.52267,2.2452331,0.0561308,0,0.0561308,6.5673065,4.9395127,185.1982574,4.4880786,13.7447405,9.3969145,0.9817672,5.0490885,12.7629738,1.5639731,0,7.3753285,13.168499,6.0491176,4.9168005,25.8427334,2.8050492,0.1402525,10.4403334
1204672,Bikemap,North Holland,55391.35561,2.0400295,2.0039227,1.1373615,0.8665612,1.6248022,3.4662449,178.96492,9.7835884,3.1559963,0.3155997,15.5996389,13.3002701,25.6086559,2.2564964,0.4020709,8.3761044,19.1282082,3.4313774,18.5887547,27.4160175,12.3985577,0.4508566,8.8280926
1236166,Bikemap,North Holland,22400.81154,2.2320621,0.7142599,0.4017712,0.3124887,0,3.0802455,27.3208122,0.9197325,56.3545151,0.6688963,31.6053505,0.4180602,1.8394649,0,13.2963209,3.392138,33.3491783,0,0.6292796,23.7657127,14.6321068,0,4.7319713
2002231,Bikemap,North Holland,27899.60669,2.0788825,2.0788825,0.89607,1.1828123,2.7598956,2.9749522,161.9686584,8.5125446,4.8387098,2.0609319,12.2759857,3.7634408,41.6666679,2.2978158,0,1.2478344,13.005537,8.7587957,1.0255191,69.1838684,3.1362007,0,10.1435118
3002616,Bikemap,North Holland,43071.50161,1.5787702,2.0663314,1.114426,0.9519055,3.6683187,1.9734627,183.4199066,9.7880535,24.16185,8.2080927,29.7495174,4.1618495,10.5587673,0.3051225,0,5.3746715,18.4773026,2.9953442,2.4769228,57.1382828,2.5818882,7.7456646,10.5870466
3002780,Bikemap,North Holland,43501.41979,2.1838367,0.5976816,0.2988408,0.2988408,1.2643266,3.2182858,72.7585449,3.2646048,2.1191294,0.2863688,13.6311569,2.1191294,56.5292091,0.2077777,2.8080399,16.4300842,33.5746689,3.1474741,9.3359337,14.6272631,0.6300114,0.4581901,6.0227919
3003226,Bikemap,North Holland,46188.50226,1.3639758,0.952618,0.3464065,0.6062115,0.3464065,1.320675,51.9620667,0.3331314,0.9085402,2.0290732,32.2531815,1.5142338,5.3301029,0.500857,1.274417,7.1802988,44.2839241,0.0922242,5.149734,11.5814743,2.4833434,0,1.6670816
3003990,Bikemap,North Holland,44750.20881,2.1675878,0.6256954,0.3575402,0.2681552,2.7485905,3.3295934,146.8577576,5.0251255,0.5025126,2.2892239,7.4818535,17.0854263,40.5918465,1.4282781,3.0345728,13.590333,19.454155,2.4869483,24.1287174,23.1833363,2.5683975,0.3350084,6.4133778
3004434,Bikemap,North Holland,57946.67543,1.9673259,1.4841231,0.7593188,0.7248043,0.5694891,4.3143115,68.6182556,3.3892617,17.3825512,20.503355,11.8791943,3.1879194,18.8926182,0.1437586,9.0175676,6.7185631,33.1147118,4.3587089,1.9547563,33.8083916,5.4697986,2.114094,6.26438
3004602,Bikemap,North Holland,37274.78974,2.3876727,1.5291836,0.7243502,0.8048335,3.9705119,4.5338955,187.3080444,4.686677,0.4739336,0.6845708,0.9478673,2.2116904,76.9878922,1.5726253,1.0283173,4.2547755,22.9927788,7.3420682,1.8230927,33.6082726,4.6340179,0.0526593,10.5701466
3007161,Bikemap,North Holland,4174.311799,2.8747253,3.3538463,1.1978022,2.156044,0,3.832967,78.9515381,14.2857141,5.3571429,0,1.7857143,2.9761906,51.7857132,0,0,3.010601,32.5201073,1.8943434,0.3830202,44.9862747,5.9523811,0,10.78022
3008735,Bikemap,North Holland,24974.50291,2.3624094,1.5615927,0.8808984,0.6806942,0.2002042,6.3264523,114.3407135,1.4014014,2.2022023,0,35.8358345,4.3043041,37.1371384,2.495558,0.3689683,4.9788408,24.0776215,4.4376945,4.8788233,25.4138603,19.7197189,0,8.2484121
3011101,Bikemap,North Holland,1694.296638,2.3608618,5.902154,3.5412924,2.3608618,1.1804309,9.4434471,330.5049438,27.7777786,1.3888888,0,0,13.8888893,9.7222223,5.9472547,0,0,0,0,0,67.5802689,40.2777786,0,20.6575394
3011148,Bikemap,North Holland,696.4224221,2.8718202,8.6154604,5.7436404,2.8718202,2.8718202,12.9231911,332.8953857,18.75,3.125,0,0,31.25,21.875,13.1084776,0,0,0,0,0,38.8308487,21.875,0,34.4618416
3011341,Bikemap,North Holland,32463.29,2.402714,0.5236684,0.2772362,0.2464322,0.030804,6.1608052,15.0696487,0,2.6861091,0,0,1.3814275,77.3599396,0,6.1971583,7.7150092,18.0154057,0.0117621,2.4042485,10.0853109,2.5326171,0,2.7415583
3011342,Bikemap,North Holland,41053.50905,2.4358454,0.4628106,0.2192261,0.2435845,0.0243585,1.7050917,23.7198181,3.0432136,1.7650639,0.0608643,16.3724899,1.0955569,32.6841125,0,27.9986668,6.5036473,29.2957287,0.0535308,1.0749629,14.9507656,5.8429704,0,3.2396743
3014570,Bikemap,North Holland,37540.37868,2.1310387,2.0777628,1.0655193,1.0122434,1.9978487,1.704831,143.2009277,12.0425816,1.3972056,0.3992016,2.328676,13.1736526,52.3619423,0.2199622,0.4656689,14.0788412,16.3886871,0.5376172,12.9686785,27.5464725,4.4577513,0,8.6307068
3015906,Bikemap,North Holland,7259.594894,2.066231,17.3563404,9.0914164,8.264924,2.066231,5.0967031,281.9487,6.8728523,4.1237111,0.3436426,0,8.5910654,8.2474222,2.6998346,0,0.0456985,0.015671,0,0.0139082,63.5920296,3.7800686,0.3436426,11.9841394
3016240,Bikemap,North Holland,4968.809865,2.6163206,2.8175762,1.811299,1.0062772,1.2075326,10.4652824,212.1842804,33.4851952,0,0,2.2779043,0.9111617,13.4396353,0,0,8.1613321,18.1621056,2.2301984,16.2369308,39.9109955,41.2300682,0,9.861516
3018324,Bikemap,North Holland,81771.90409,1.8832874,1.2473722,0.6236861,0.6236861,0.2201245,9.2329998,75.276825,6.729887,5.2921381,0.8871214,16.396452,1.8048333,52.6766586,0,0.3855322,2.4764669,34.9070015,5.0078964,1.8768706,21.3143215,2.9978588,0.2753136,4.2190533
3021105,Bikemap,North Holland,3248.790613,1.5390342,19.3918324,8.9263983,10.4654331,0,16.9293766,226.5793304,10.7692308,0,0,0,54.6153831,3.0769231,66.3951416,0,3.3740976,5.0536838,0,0.0587993,105.1122742,13.8461542,0,10.7732401
3022386,Bikemap,North Holland,17762.77347,2.5333881,1.632628,1.0696528,0.5629752,0.3377851,0.6755702,37.5339699,0.4195804,0.2797203,0.2797203,2.3776224,0.8391609,18.3216782,0,4.1581182,1.842808,53.8294678,0,1.6780585,15.6313772,0.8391609,0,3.8282311
3022693,Bikemap,North Holland,63450.72253,2.3640392,0.7722529,0.3467258,0.4255271,0.362486,8.3529387,44.6540833,0.6241519,0.027137,0.651289,49.9592934,0.5970149,39.1316147,0.3754031,3.8519857,2.5033724,33.7191582,2.8797853,1.0424062,20.609005,13.8127546,0,4.3971128
3022759,Bikemap,North Holland,32761.06501,2.5029712,1.0072932,0.3662885,0.6410048,3.0218797,0.4883846,64.9491806,3.4876347,0.3804692,0.1902346,29.9936581,1.0779963,50.6658211,8.5571861,15.5304003,4.1341014,19.2482662,2.0083916,5.0960298,14.3258514,20.5453396,0.0634115,4.5175576
3022770,Bikemap,North Holland,27137.70912,2.2846439,0.5158873,0.1842455,0.3316419,0.4421891,3.3901167,13.5614204,1.5625,17.0955887,0,57.2610283,0,17.7389698,0,8.9532261,1.8232424,38.4164925,0,2.4252746,10.0089159,4.6875,0,2.6162858
3024084,Bikemap,North Holland,13227.11361,1.8144548,2.5704777,1.3608412,1.2096366,3.1752958,1.2096366,125.0301895,20.0378075,17.9584122,0,2.8355389,6.994329,32.7032127,1.9973189,0,2.9489896,12.1712475,4.4168887,0.8588417,84.2856293,5.6710777,0,10.8111267
3024834,Bikemap,North Holland,60552.54725,2.3450706,1.2385937,0.5449812,0.6936125,0,3.6992664,15.5269184,0.0293772,1.5569918,0.1762632,13.7485313,1.3219742,59.4594612,0,13.50284,10.691267,25.9158497,0.3029238,0.8635105,14.8334732,6.8155112,0,3.0386832
3025010,Bikemap,North Holland,52461.99669,2.2111244,0.3049827,0.1143685,0.1906142,0.0571843,3.2976251,31.7605896,2.0485945,1.0004764,0.1429252,22.4392567,2.667937,26.6793709,0,12.0296421,4.3916812,39.2068291,0.0033361,0.7439171,27.1434803,8.0514526,0,4.4794331
3025987,Bikemap,North Holland,7275.089757,2.0618303,3.5738392,1.6494641,1.9243749,0,1.2370981,107.9305649,3.2640951,0.5934718,0,19.5845699,2.0771513,51.9287834,0,0.1000633,5.4092898,28.0315628,3.3007948,13.8710356,51.4928055,6.8249259,0,7.6974998
3026311,Bikemap,North Holland,80620.30489,2.1210537,1.1783632,0.632595,0.5457682,0.7318256,4.3165302,65.5987778,1.8669528,1.5665236,0.3862661,24.6137333,1.8454936,41.0085831,0.0001376,1.1463559,1.8844969,45.9465256,2.510201,0.0594099,18.632513,2.3819742,0,3.2746093
3028477,Bikemap,North Holland,41552.94008,2.5509627,0.5294451,0.3369196,0.1925255,2.1177804,6.4736695,64.595253,0.5,1.4,0.1,81.8499985,1.05,3.95,2.6232171,9.8012705,3.2034695,25.5536728,2.5702193,2.6921234,23.641037,59.5499992,2.6500001,3.7301812
3029382,Bikemap,North Holland,13213.4142,1.6649747,4.313798,2.1190586,2.1947393,0.5297647,11.1250582,70.0520172,47.826088,5.1039696,0.3780718,0.5671077,1.3232514,9.8298674,0,3.3214593,21.1571026,6.9712396,0,0,72.2446671,3.9697542,2.4574668,6.9626212
3030754,Bikemap,North Holland,22371.21379,2.0562139,2.0115135,1.1175076,0.894006,0.3129021,5.498137,48.7292671,0.5780347,0.216763,0.216763,1.300578,1.2283237,79.8410416,0,10.0494432,3.7811203,18.8714581,1.7380358,0.7583657,9.9769926,0.0722543,0,4.7382321
3032613,Bikemap,North Holland,27927.69932,2.0409844,1.0742023,0.3938742,0.6803281,1.5754968,2.5780857,58.507225,1.2040133,39.9331093,13.7123747,1.4715719,0,4.6822743,2.5027163,7.4804077,4.171946,33.2938194,2.1968892,0.6194752,24.0422993,5.6856189,0,5.2635913
3032642,Bikemap,North Holland,31748.29186,2.3623319,0.913435,0.4094709,0.5039641,2.1103497,0.9764305,100.0959702,1.496063,2.4409449,0,48.5826759,2.0472441,30.708662,9.1713305,3.9373436,3.764677,27.6042118,4.0898232,10.1344633,20.1671352,35.6692924,6.0629921,6.3940449
3064262,Bikemap,North Holland,7633.425376,2.489053,0.7860167,0.3930084,0.3930084,0,0.3930084,49.5921135,0.2680965,0,0,6.1662197,0,68.9008026,0,0.7139549,3.4960005,50.4590149,1.4779074,0,14.8964462,0,0,2.3580501
3064328,Bikemap,North Holland,7633.425376,2.489053,0.7860167,0.3930084,0.3930084,0,0.3930084,49.5921135,0.2680965,0,0,6.1662197,0,68.9008026,0,0.7139549,3.4960005,50.4590149,1.4779074,0,14.8964462,0,0,2.3580501
3064373,Bikemap,North Holland,16360.89496,2.3226113,1.6502764,0.7334562,0.9168203,0.7945775,7.7012901,66.4593735,7.7862597,3.8167939,0,10.6870232,3.2061069,39.6946564,2.6025012,10.0925636,17.6353836,25.2119827,0.0997433,4.1876297,43.9409103,1.5267175,0,9.5349312
3071407,Bikemap,North Holland,44876.37097,1.6489747,1.35929,0.6462198,0.7130702,0.1337007,5.9051123,41.4538536,0.9341637,0,1.2010676,11.9661922,0.4448399,17.5266895,0,1.8224205,2.4476817,46.2373657,4.7903242,0,16.1739769,0,0,2.3397615
3071798,Bikemap,North Holland,1310.19364,3.0529838,3.0529838,1.5264919,1.5264919,0,8.3957052,207.4516907,0,0,0,1.8867924,0,47.1698112,0,0,3.2162123,15.7630138,18.7215729,0.0370825,26.2298393,0,0,7.6324596
3075422,Bikemap,North Holland,24199.63428,2.1074698,1.4463029,0.8264588,0.6198441,0.3305835,7.2315145,49.7113457,2.5964391,0.074184,0.2967359,2.0029674,0.7418398,74.7032623,0,8.3818998,3.9396255,16.3961678,3.1621935,0.1458991,8.6784554,0.148368,0,3.9670022
3075516,Bikemap,North Holland,65667.883,2.4517312,1.2334797,0.6700383,0.5634413,0.3807036,9.5023623,66.3657532,5.2594914,0.5224661,0.1044932,18.7391148,1.3584117,53.3263664,0.4892657,1.2580532,3.713033,33.4161453,1.9078838,2.5231388,16.8013306,2.4033437,0,4.522759
3076116,Bikemap,North Holland,68170.42091,2.4350736,0.4254044,0.2053677,0.2200368,0.8214707,3.82864,83.3467865,1.2834617,0.440044,0.440044,69.8203125,3.4470115,14.2280893,1.4041669,3.9457815,6.6060963,25.6924095,5.4463701,9.1134405,19.543129,54.6021271,8.8742208,3.6232724
3077228,Bikemap,North Holland,17412.43086,1.4931861,2.182349,1.0337442,1.1486048,4.4221282,0.7465931,215.2911224,6.3127689,0.143472,14.3472023,2.8694406,12.3385944,41.3199425,0.2408372,0,6.6220565,12.4130373,0,12.3999186,29.9289474,4.8780489,0.4304161,7.7530818
3077316,Bikemap,North Holland,17412.4267,1.4931865,2.1823494,1.0337445,1.148605,4.4221292,0.7465932,215.2911224,6.3127689,0.143472,14.3472023,2.8694406,12.3385944,41.3199425,0.2408371,0,6.6220469,12.4130745,0,12.3999128,29.9289875,4.8780489,0.4304161,7.7530837
3080400,Bikemap,North Holland,38331.16673,2.4001358,0.8609182,0.365238,0.4956802,5.087244,4.7741828,86.2122803,5.280313,3.3898306,1.434159,5.4758801,1.4993482,59.6479797,6.1661844,13.4416475,3.3057666,20.7235718,4.5796595,5.3605728,31.4289856,5.6062579,0.065189,7.6178217
3082144,Bikemap,North Holland,38331.16673,2.4001358,0.8609182,0.365238,0.4956802,5.087244,4.7741828,86.2122803,5.280313,3.3898306,1.434159,5.4758801,1.4993482,59.6479797,6.1661844,13.4416475,3.3057666,20.7235718,4.5796595,5.3605728,31.4289856,5.6062579,0.065189,7.6178217
3084025,Bikemap,North Holland,14229.4003,1.8974798,0.9136014,0.4216622,0.4919392,0,2.1083109,5.6805091,0,0,0,0,0.7029877,89.9824219,0,0,74.2790909,0.8651757,0,0,0,0,0,0.6324933
3085284,Bikemap,North Holland,6102.791236,1.9663134,1.9663134,0.8192973,1.1470162,0.6554378,1.8024539,119.1241913,0,0,0,8.1632652,1.2244898,68.9795914,0,14.9227104,4.8735256,10.8845968,6.9374695,3.5869656,63.6705132,1.6326531,0,7.2098155
3086361,Bikemap,North Holland,75914.40368,2.3447461,0.6059456,0.2766273,0.3293183,2.3710916,5.9804196,104.6170502,2.2853959,5.156076,5.5183945,66.8338928,1.6164994,4.6822743,1.257594,3.7414875,3.4374948,23.102993,7.5861783,2.0300083,25.8997974,52.2017822,6.9397993,6.6654019
3086366,Bikemap,North Holland,75914.40368,2.3447461,0.6059456,0.2766273,0.3293183,2.3710916,5.9804196,104.6170502,2.2853959,5.156076,5.5183945,66.8338928,1.6164994,4.6822743,1.257594,3.7414875,3.4374948,23.102993,7.5861783,2.0300083,25.8997974,52.2017822,6.9397993,6.6654019
3086734,Bikemap,North Holland,29767.3452,2.150007,1.5453175,0.5375018,1.0078157,0,5.3414235,30.1452999,6.2960482,0.2679169,0.1339585,0,1.2726055,72.6724701,0,6.040565,35.2638283,6.1771188,1.1071497,0.8777755,4.8631239,0,0,3.0234473
3086899,Bikemap,North Holland,30441.4859,2.0038443,1.7410451,0.8540976,0.8869475,0.8869475,0.8540976,50.7316628,5.7456422,0.7101356,0.1291156,6.97224,3.1633313,28.9864426,0.7707564,5.3282619,2.2159948,58.0370255,1.1431335,2.9516449,16.8697987,1.4202712,0,4.8289366
3088124,Bikemap,North Holland,41897.04259,2.195859,1.6468943,0.7637771,0.8831172,1.1934017,1.8855746,65.5087967,1.0622154,0.3034901,1.6691958,6.2721295,0.8598887,53.9706612,0.8346552,14.4500275,4.8229647,30.8478642,4.6376772,2.271651,23.7656784,5.361659,0,5.3225713
3089877,Bikemap,North Holland,25254.17934,1.5838963,1.0691299,0.5147663,0.5543637,0,2.5738313,17.2029953,4.3521266,0,0,0.8902077,5.2423344,69.2383804,0,0,36.6041603,1.1595358,0,0,9.0460558,7.6162214,0,1.5047015
3091714,Bikemap,North Holland,38717.49689,2.2987022,2.0920775,0.9039841,1.1880933,5.9146385,5.2947636,187.6094818,3.6188178,47.5271416,8.0217133,2.1109772,5.9107356,8.1423397,1.6240653,0,6.6648502,6.8685188,3.8615043,3.353621,35.6713371,4.4632087,0.482509,13.2756519
3092215,Bikemap,North Holland,31240.44901,2.1126456,2.2726946,1.1523522,1.1203424,3.104949,1.7605381,134.8609924,13.6155605,7.8947368,0.5148742,26.9450798,4.6910753,33.695652,0.6683573,1.0595015,13.0139742,22.6989956,0.287701,6.6340132,45.4732056,6.9794049,0.1716247,12.0036688
3095465,Bikemap,North Holland,3273.505471,2.4438634,3.0548291,1.5274146,1.5274146,6.720624,9.7754536,304.5713196,3.4965036,2.0979021,0,20.9790211,4.8951049,53.8461533,0,0,4.910399,8.2200594,0,3.7537258,76.8398438,18.8811188,0,25.9660473
3096024,Bikemap,North Holland,70527.07778,1.9992322,1.5313268,0.7514844,0.7798423,0.0425369,6.1678438,32.9816666,4.5610747,0.4061231,0.656045,0.6248047,3.0927835,49.3595734,0.449034,2.0895357,21.4906025,27.2157936,0.4008472,1.7217087,16.4730015,1.5307716,0.0624805,3.6865273
3097092,Bikemap,North Holland,29226.277,2.3266733,0.8896104,0.5132368,0.3763736,1.3001999,1.2317683,117.8199234,3.4083993,12.5989046,1.6433353,3.9561777,1.0955569,46.1351204,0.5194745,0.1938289,4.8642044,29.3657703,5.4555254,7.1211514,21.8739586,13.0249548,0.9129641,5.1323676
3101054,Bikemap,North Holland,6734.257512,1.3364502,1.9304281,1.4849447,0.4454834,1.3364502,0.4454834,53.48526,0.7352941,1.4705882,1.1029412,0.3676471,0.7352941,79.7794113,11.3905048,8.8442726,3.3116584,31.6709919,3.4709563,0,18.7688847,0,0,5.1973066
3102346,Bikemap,North Holland,80713.67984,2.1309896,0.8177053,0.4212421,0.3964632,3.1717052,4.2124209,98.692688,3.9640756,3.4995356,0.5574481,14.6175289,3.8401983,56.673893,1.0381657,4.276598,12.1203709,23.3194199,2.8606389,9.42873,27.0915661,10.6534529,0.4026014,9.5770626
3104486,Bikemap,North Holland,43071.50161,1.5787702,2.0663314,1.114426,0.9519055,3.6683187,1.9734627,183.4199066,9.7880535,24.16185,8.2080927,29.7495174,4.1618495,10.5587673,0.3051225,0,5.3746715,18.4773026,2.9953442,2.4769228,57.1382828,2.5818882,7.7456646,10.5870466
3104488,Bikemap,North Holland,43071.50161,1.5787702,2.0663314,1.114426,0.9519055,3.6683187,1.9734627,183.4199066,9.7880535,24.16185,8.2080927,29.7495174,4.1618495,10.5587673,0.3051225,0,5.3746715,18.4773026,2.9953442,2.4769228,57.1382828,2.5818882,7.7456646,10.5870466
3107266,Bikemap,North Holland,19467.49066,2.2088106,1.5410306,0.821883,0.7191476,0,6.1127548,4.5589876,0,0.2661344,0,0,0.9314704,76.4471054,0,0.933139,44.4005356,5.5668263,0,0.0327471,0,0,0,0.9759861
3107281,Bikemap,North Holland,19468.81513,2.2086604,1.59229,0.8218271,0.7704629,0,6.112339,4.5565991,0,0.2661344,0,0,0.9314704,76.4471054,0,0.9331847,44.4003181,5.5671735,0,0.032747,0,0,0,0.9759197
3107669,Bikemap,North Holland,4738.038811,2.1105778,4.010098,1.8995202,2.1105778,9.9197159,1.2663467,252.0238495,15.7894735,11.5789471,0,35.2631569,5.2631578,21.5789471,0,0,5.0611835,9.1009912,0,6.7562876,65.2727737,7.8947368,0,16.4625072
3108309,Bikemap,North Holland,78434.25883,2.4351604,1.0199624,0.5609794,0.4589831,1.1474577,4.2965918,73.1671143,1.9980971,1.5223596,1.9980971,11.4494133,1.268633,60.6723747,1.6445969,11.1214666,6.7516298,30.8738899,3.5109186,1.1014848,26.8220806,1.8712337,0.0317158,6.1962719
3108750,Bikemap,North Holland,4943.226503,2.4275641,3.4390495,0.8091881,2.6298614,12.9470091,1.8206732,269.6738892,8.0808077,22.2222214,1.5151515,8.0808077,4.5454545,39.8989906,0.5308322,0,4.9488511,8.4683762,0,6.3284616,57.289505,6.060606,0,20.229702
3110783,Bikemap,North Holland,35689.69167,2.1014471,1.8772928,0.8685982,1.0086946,0.9246367,3.6144891,73.0704575,7.1049137,4.1168656,0.0664011,9.0305443,4.0504646,49.070385,2.8093796,5.6429768,15.6425152,20.0049572,0.5594129,4.2817359,41.4952354,7.9017262,0,7.9854989
3111954,Bikemap,North Holland,31233.8677,1.6328429,0.9925123,0.5762975,0.4162149,0,4.7704625,10.6946144,8.8000002,0.16,0,0,0.64,64.9599991,0,0,51.7064476,0.1015385,0,0.5089151,3.53021,5.6799998,0,0.9284793
3112035,Bikemap,North Holland,52461.99669,2.2111244,0.3049827,0.1143685,0.1906142,0.0571843,3.2976251,31.7605896,2.0485945,1.0004764,0.1429252,22.4392567,2.667937,26.6793709,0,12.0296421,4.3916812,39.2068291,0.0033361,0.7439171,27.1434803,8.0514526,0,4.4794331
